id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
13415272,Wed Jun 13 2018 20:55:29 GMT-0700 (PDT),2018-06-13,2018-06-14 04:55:29 +0100,Pacific Time (US & Canada),996264,dangauthier,,2018-06-14 04:56:18 +0100,2021-09-11 05:59:37 +0100,needs_id,,https://www.inaturalist.org/observations/13415272,https://static.inaturalist.org/photos/19681708/medium.jpg,,"",,2,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1418191904,-119.4978167646,32,,,,32,,,false,,,Cichorieae,Cichorieae,"Lettuce, Chicory, Dandelion and Salsify Tribe",Plantae,359450,Tracheophyta,Asterales,Asteraceae,,
14308786,Wed Jul 04 2018 20:24:50 GMT-0700 (PDT),2018-07-04,2018-07-05 04:24:50 +0100,Pacific Time (US & Canada),499740,lgrace,"",2018-07-13 08:08:40 +0100,2018-07-13 13:48:59 +0100,research,,https://www.inaturalist.org/observations/14308786,https://static.inaturalist.org/photos/21254205/medium.jpg,,"",,1,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1382333333,-119.4926216667,24,,,,24,,open,false,,,Northern Pacific Tree Frog,Pseudacris regilla,Northern Pacific Tree Frog,Amphibia,24259,Chordata,Anura,Hylidae,Pseudacris,Pseudacris regilla
14308791,Wed Jul 04 2018 20:29:00 GMT-0700 (PDT),2018-07-04,2018-07-05 04:29:00 +0100,Pacific Time (US & Canada),499740,lgrace,"",2018-07-13 08:09:31 +0100,2018-07-13 08:09:44 +0100,needs_id,,https://www.inaturalist.org/observations/14308791,https://static.inaturalist.org/photos/21254212/medium.jpg,,"",,0,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1386611667,-119.49282,48,,,,48,,,false,,,,Fungi,Fungi Including Lichens,Fungi,47170,,,,,
14557040,2018-07-17 4:49:03 PM PDT,2018-07-17,2018-07-18 00:49:03 +0100,Pacific Time (US & Canada),1025786,mfhessels,Mary-Clare Hessels,2018-07-21 01:02:23 +0100,2018-12-15 21:21:33 +0100,casual,,https://www.inaturalist.org/observations/14557040,,,"",,0,0,false,2,"Kelowna, BC V1Z 3V3, Canada",50.1432450078,-119.5009403676,17,,,,17,,,false,gps,gps,California Prionus,Prionus californicus,California Root Borer Beetle,Insecta,59892,Arthropoda,Coleoptera,Cerambycidae,Prionus,Prionus californicus
15278624,2018/07/13 8:20 PM EDT,2018-07-13,2018-07-14 01:20:00 +0100,Eastern Time (US & Canada),561,clauden,Claude Nozères,2018-08-10 02:56:07 +0100,2021-09-11 07:29:44 +0100,research,CC-BY-NC,https://www.inaturalist.org/observations/15278624,https://inaturalist-open-data.s3.amazonaws.com/photos/22866810/medium.jpg,,Tragopogon dubius,Western Salsify,1,0,false,,"Central Okanagan, BC, Canada",50.1426716667,-119.4995333333,10,,,,10,,,false,,,yellow salsify,Tragopogon dubius,Yellow Salsify,Plantae,54143,Tracheophyta,Asterales,Asteraceae,Tragopogon,Tragopogon dubius
16803024,2018-09-19 10:05:00 nachm. GMT-07:00,2018-09-19,2018-09-19 04:05:00 +0100,Bangkok,1131902,alexb179,,2018-09-22 20:05:51 +0100,2018-09-22 20:07:31 +0100,casual,CC-BY-NC,https://www.inaturalist.org/observations/16803024,,,"",,0,0,false,2,"7655 Fintry Delta Rd, Kelowna, BC V1Z 3V2, Kanada",50.1379400389,-119.5042911172,263,,,,263,,,false,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727,Chordata,Passeriformes,Turdidae,Turdus,Turdus migratorius
21133427,Sun Mar 10 2019 15:08:04 GMT-0700 (PDT),2019-03-10,2019-03-10 23:08:04 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 03:05:07 +0100,2022-10-22 20:53:35 +0100,needs_id,CC0,https://www.inaturalist.org/observations/21133427,https://inaturalist-open-data.s3.amazonaws.com/photos/32666445/medium.jpg,,"",,2,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.13815,-119.4914866667,10,,,,10,,open,false,,,Donkey Tail,Magnoliopsida,dicots,Plantae,47124,Tracheophyta,,,,
21133442,Sun Mar 10 2019 15:06:28 GMT-0700 (PDT),2019-03-10,2019-03-10 23:06:28 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 03:05:44 +0100,2019-03-14 04:56:53 +0100,research,CC0,https://www.inaturalist.org/observations/21133442,https://inaturalist-open-data.s3.amazonaws.com/photos/32666502/medium.jpg,,"",,1,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1382305,-119.4918133333,5,,,,5,,,false,,,Oregon grape,Berberis aquifolium,Oregon grape,Plantae,126887,Tracheophyta,Ranunculales,Berberidaceae,Berberis,Berberis aquifolium
21133452,Sun Mar 10 2019 14:51:57 GMT-0700 (PDT),2019-03-10,2019-03-10 22:51:57 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 03:06:18 +0100,2019-04-08 17:26:50 +0100,research,CC0,https://www.inaturalist.org/observations/21133452,https://inaturalist-open-data.s3.amazonaws.com/photos/32666518/medium.jpg,,"",,1,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1390721667,-119.49363,5,,,,5,,,false,,,black knot,Apiosporina morbosa,black knot,Fungi,58700,Ascomycota,Venturiales,Venturiaceae,Apiosporina,Apiosporina morbosa
21133464,Sun Mar 10 2019 13:57:57 GMT-0700 (PDT),2019-03-10,2019-03-10 21:57:57 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 03:06:46 +0100,2020-12-05 02:24:49 +0100,research,CC0,https://www.inaturalist.org/observations/21133464,https://inaturalist-open-data.s3.amazonaws.com/photos/32666565/medium.jpg,,"",,1,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1419,-119.4999,30,,,,30,,open,false,,,ponderosa pine,Pinus ponderosa,Ponderosa Pine,Plantae,48461,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus ponderosa
21133481,Sun Mar 10 2019 12:31:26 GMT-0700 (PDT),2019-03-10,2019-03-10 20:31:26 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 03:07:21 +0100,2019-03-11 17:18:05 +0100,research,CC0,https://www.inaturalist.org/observations/21133481,https://inaturalist-open-data.s3.amazonaws.com/photos/32666589/medium.jpg,,"",,1,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1405638333,-119.5051633333,10,,,,10,,,false,,,star moss,Syntrichia ruralis,Star Moss,Plantae,244075,Bryophyta,Pottiales,Pottiaceae,Syntrichia,Syntrichia ruralis
21133493,Sun Mar 10 2019 12:14:18 GMT-0700 (PDT),2019-03-10,2019-03-10 20:14:18 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 03:07:32 +0100,2019-05-25 07:04:29 +0100,research,CC0,https://www.inaturalist.org/observations/21133493,https://inaturalist-open-data.s3.amazonaws.com/photos/32666606/medium.jpg,,"",,1,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1404805,-119.50508,10,,,,10,,,false,,,wolf lichen,Letharia vulpina,wolf lichen,Fungi,54613,Ascomycota,Lecanorales,Parmeliaceae,Letharia,Letharia vulpina
21133588,Sun Mar 10 2019 13:14:48 GMT-0700 (PDT),2019-03-10,2019-03-10 21:14:48 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 03:09:04 +0100,2019-03-22 02:12:35 +0100,research,CC0,https://www.inaturalist.org/observations/21133588,https://inaturalist-open-data.s3.amazonaws.com/photos/32666754/medium.jpg,,"",,1,0,false,3,"Fintry Provincial Park and Protected Area, Central Okanagan, BC, CA",50.1369445,-119.5034633333,10,,,,10,,open,false,,,common Douglas-fir,Pseudotsuga menziesii,common Douglas-fir,Plantae,48256,Tracheophyta,Pinales,Pinaceae,Pseudotsuga,Pseudotsuga menziesii
21138319,2019/03/10 12:28 PM PDT,2019-03-10,2019-03-10 20:28:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:32 +0100,2021-07-18 18:59:10 +0100,needs_id,CC0,https://www.inaturalist.org/observations/21138319,https://inaturalist-open-data.s3.amazonaws.com/photos/32673460/medium.jpg,,"",Least or Yellow? ,1,0,false,,"Central Okanagan, British Columbia, Canada",50.1378933333,-119.5043,,,,,,,open,false,,,Yellow-pine Chipmunk,Neotamias amoenus,Yellow-pine Chipmunk,Mammalia,225740,Chordata,Rodentia,Sciuridae,Neotamias,Neotamias amoenus
21138321,2019/03/10 12:34 PM PDT,2019-03-10,2019-03-10 20:34:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:33 +0100,2019-03-11 06:18:15 +0100,research,CC0,https://www.inaturalist.org/observations/21138321,https://inaturalist-open-data.s3.amazonaws.com/photos/32673462/medium.jpg,,"",,1,0,false,,"Central Okanagan, British Columbia, Canada",50.1372766667,-119.5045983333,,,,,,,open,false,,,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Aves,10094,Chordata,Passeriformes,Passerellidae,Junco,Junco hyemalis
21138322,2019/03/10 12:59 PM PDT,2019-03-10,2019-03-10 20:59:00 +0100,Pacific Time (US & Canada),499708,jasonheadley,Jason Headley,2019-03-11 06:15:35 +0100,2019-03-11 06:17:48 +0100,research,CC0,https://www.inaturalist.org/observations/21138322,https://inaturalist-open-data.s3.amazonaws.com/photos/32673466/medium.jpg,,"",,1,0,false,,"Central Okanagan, British Columbia, Canada",50.13766,-119.5063983333,,,,,,,open,false,,,Pygmy Nuthatch,Sitta pygmaea,Pygmy Nuthatch,Aves,14816,Chordata,Passeriformes,Sittidae,Sitta,Sitta pygmaea
