id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
1786784,2015-07-16,2015-07-16,,Pacific Time (US & Canada),11673,dreierj,66dodge,2015-07-21 18:11:11 +0100,2015-07-21 18:11:11 +0100,casual,CC0,http://www.inaturalist.org/observations/1786784,,,"",Juvenile located at mouth of stream; kokanee also found here; known bull trout habitat,0,0,false,,Birkenhead Lake Provincial Park,50.558368,-122.670469,42,,,,42,,,false,,,northern pikeminnow,Ptychocheilus oregonensis,Northern Pikeminnow,Actinopterygii,111224,Chordata,Cypriniformes,Leuciscidae,Ptychocheilus,Ptychocheilus oregonensis
1786786,2015-07-16,2015-07-16,,Pacific Time (US & Canada),11673,dreierj,66dodge,2015-07-21 18:15:42 +0100,2015-07-21 18:15:42 +0100,casual,CC0,http://www.inaturalist.org/observations/1786786,,,"",Several juveniles caught and released at mouth of stream. Apparently feeding on aquatic insects being swept into lake. Northern pikeminnow and bull trout also occur in lake.,0,0,false,,Birkenhead Lake Provincial Park,50.55833,-122.670091,42,,,,42,,,false,,,kokanee,Oncorhynchus nerka,Sockeye Salmon,Actinopterygii,69922,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus nerka
1814222,2015-07-16,2015-07-16,,Pacific Time (US & Canada),11673,dreierj,66dodge,2015-07-29 23:21:10 +0100,2015-07-29 23:21:10 +0100,casual,CC0,http://www.inaturalist.org/observations/1814222,,,"","",0,0,false,,"Birkenhead Lake Provincial Park, BC",50.561089,-122.662946,84,,,,84,,,false,,,Tabanidae,Tabanidae,Horse and Deer Flies,Insecta,47821,Arthropoda,Diptera,Tabanidae,,
1815103,2015-07-16,2015-07-16,,Pacific Time (US & Canada),11673,dreierj,66dodge,2015-07-30 03:53:02 +0100,2016-07-04 23:47:17 +0100,research,CC0,http://www.inaturalist.org/observations/1815103,https://inaturalist-open-data.s3.amazonaws.com/photos/2201312/medium.jpg,,"","",1,0,false,,"Birkenhead Lake Provincial Park, BC",50.561139,-122.661452,168,,,,168,,,false,,,devil's club,Oplopanax horridus,Devil's Club,Plantae,83914,Tracheophyta,Apiales,Araliaceae,Oplopanax,Oplopanax horridus
1815168,2015-07-16,2015-07-16,,Pacific Time (US & Canada),11673,dreierj,66dodge,2015-07-30 04:00:20 +0100,2020-04-23 05:30:40 +0100,research,CC0,http://www.inaturalist.org/observations/1815168,https://inaturalist-open-data.s3.amazonaws.com/photos/2201368/medium.jpg,,"","",2,0,false,,"Birkenhead Lake Provincial Park, BC",50.561139,-122.66171,168,,,,168,,,false,,,western skunk cabbage,Lysichiton americanus,western skunk cabbage,Plantae,48537,Tracheophyta,Alismatales,Araceae,Lysichiton,Lysichiton americanus
1815190,2015-07-16,2015-07-16,,Pacific Time (US & Canada),11673,dreierj,66dodge,2015-07-30 04:06:49 +0100,2016-07-01 17:06:45 +0100,research,CC0,http://www.inaturalist.org/observations/1815190,https://inaturalist-open-data.s3.amazonaws.com/photos/2201412/medium.jpg,,"","",1,0,false,,"Birkenhead Lake Provincial Park, BC",50.560876,-122.661645,84,,,,84,,,false,,,Thimbleberry,Rubus parviflorus,thimbleberry,Plantae,51646,Tracheophyta,Rosales,Rosaceae,Rubus,Rubus parviflorus
1815215,2015-07-16,2015-07-16,,Pacific Time (US & Canada),11673,dreierj,66dodge,2015-07-30 04:14:06 +0100,2018-07-28 05:07:26 +0100,needs_id,CC0,http://www.inaturalist.org/observations/1815215,https://inaturalist-open-data.s3.amazonaws.com/photos/2201449/medium.jpg,,"","",2,0,false,,"Birkenhead Lake Provincial Park, BC",50.561222,-122.661484,42,,,,42,,,false,,,Thalictroideae,Thalictroideae,Columbines and Meadow-Rues,Plantae,746708,Tracheophyta,Ranunculales,Ranunculaceae,,
10378037,2015/07/16 10:49 AM PDT,2015-07-16,2015-07-16 18:49:00 +0100,Pacific Time (US & Canada),11673,dreierj,66dodge,2018-03-23 18:53:12 +0100,2018-03-23 18:53:13 +0100,casual,CC0,https://www.inaturalist.org/observations/10378037,,,"","Subspecies ID based on Patten and Pruett (2009), location, and date",0,0,false,,"Birkenhead Lake Provincial Park, Squamish-Lillooet, BC, Canada",50.5597145281,-122.6669454575,255,,,,255,,open,false,,,Columbia Song Sparrow,Melospiza melodia merrilli,Merrill's Song Sparrow,Aves,515826,Chordata,Passeriformes,Passerellidae,Melospiza,Melospiza melodia
13583029,Fri Jun 15 2018 15:07:33 GMT-0700 (PDT),2018-06-15,2018-06-15 23:07:33 +0100,Pacific Time (US & Canada),943415,mrob,,2018-06-19 16:56:15 +0100,2020-10-11 16:23:52 +0100,research,,https://www.inaturalist.org/observations/13583029,https://static.inaturalist.org/photos/19977547/medium.jpg,,"",,2,0,false,3,"Birkenhead Lake, CA-BC-SL, CA-BC, CA",50.5609884952,-122.6634737571,5,,,,5,,,false,,,Bride's Bonnet,Clintonia uniflora,queen's cup,Plantae,76401,Tracheophyta,Liliales,Liliaceae,Clintonia,Clintonia uniflora
13583055,Sat Jun 16 2018 12:41:48 GMT-0700 (PDT),2018-06-16,2018-06-16 20:41:48 +0100,Pacific Time (US & Canada),943415,mrob,,2018-06-19 16:57:04 +0100,2020-12-15 01:00:09 +0100,needs_id,,https://www.inaturalist.org/observations/13583055,https://static.inaturalist.org/photos/19977596/medium.jpg,,"",,1,0,false,3,"Birkenhead Lake, CA-BC-SL, CA-BC, CA",50.5585080805,-122.6601560322,30,,,,30,,,false,,,white-veined wintergreen,Pyrola picta,white-veined wintergreen,Plantae,62239,Tracheophyta,Ericales,Ericaceae,Pyrola,Pyrola picta
13583067,Sat Jun 16 2018 13:04:38 GMT-0700 (PDT),2018-06-16,2018-06-16 21:04:38 +0100,Pacific Time (US & Canada),943415,mrob,,2018-06-19 16:57:31 +0100,2022-02-16 20:45:47 +0100,needs_id,,https://www.inaturalist.org/observations/13583067,https://static.inaturalist.org/photos/19977616/medium.jpg,,"",,1,0,false,3,"Birkenhead Lake, CA-BC-SL, CA-BC, CA",50.5585612637,-122.6600247716,5,,,,5,,open,false,,,Small-leaved Blinks,Montia parvifolia,Small-leaved Blinks,Plantae,78123,Tracheophyta,Caryophyllales,Montiaceae,Montia,Montia parvifolia
